Date,TSLA,F,GM,TM
2016-04-15,16.96733283996582,7.818122863769531,24.944660186767578,80.62776947021484
2016-04-18,16.92533302307129,8.005419731140137,25.55685043334961,80.3789291381836
2016-04-19,16.4913330078125,8.120216369628906,26.095571517944336,81.4209976196289
2016-04-20,16.6646671295166,8.241052627563477,26.275146484375,81.53763580322266
2016-04-21,16.55266761779785,8.24709415435791,26.658790588378906,81.9964599609375
2016-04-22,16.916667938232422,8.222928047180176,26.266983032226562,83.55956268310547
2016-04-25,16.788000106811523,8.204801559448242,26.079246520996094,83.47400665283203
2016-04-26,16.916000366210938,8.307512283325195,26.275146484375,83.45846557617188
2016-04-27,16.764667510986328,8.344161987304688,26.25066375732422,82.71969604492188
2016-04-28,16.513999938964844,8.606828689575195,26.479206085205078,80.06787872314453
2016-04-29,16.05066680908203,8.28307819366455,25.956809997558594,79.0880126953125
2016-05-02,16.1200008392334,8.319729804992676,25.91600227355957,79.68680572509766
2016-05-03,15.48799991607666,8.203669548034668,25.507869720458984,78.89358520507812
2016-05-04,14.837332725524902,8.13036823272705,24.969146728515625,78.24813842773438
2016-05-05,14.10200023651123,8.136475563049316,24.928335189819336,78.75362396240234
2016-05-06,14.328666687011719,8.209778785705566,25.271156311035156,79.29019927978516
2016-05-09,13.928000450134277,8.136475563049316,25.124235153198242,79.7956771850586
2016-05-10,13.912667274475098,8.240320205688477,25.589494705200195,81.51432800292969
2016-05-11,13.93066692352295,8.136475563049316,25.369108200073242,76.55284881591797
2016-05-12,13.8186674118042,8.154799461364746,25.450740814208984,78.83914947509766
2016-05-13,13.840666770935059,8.075390815734863,24.912010192871094,77.60269165039062
2016-05-16,13.88599967956543,8.136475563049316,25.034448623657227,78.40367889404297
2016-05-17,13.644000053405762,8.026521682739258,25.00179672241211,78.2403793334961
2016-05-18,14.07800006866455,8.038741111755371,25.099746704101562,78.95581817626953
2016-05-19,14.347332954406738,7.9959797859191895,24.74875831604004,77.46271514892578
2016-05-20,14.685333251953125,8.057065963745117,24.952816009521484,78.2403793334961
2016-05-23,14.414667129516602,8.020415306091309,24.969146728515625,77.41605377197266
2016-05-24,14.52733325958252,8.118148803710938,25.344619750976562,78.2636947631836
2016-05-25,14.638667106628418,8.258646965026855,25.83437728881836,79.80345916748047
2016-05-26,15.008000373840332,8.221992492675781,25.5405216217041,79.53128051757812
2016-05-27,14.869333267211914,8.215885162353516,25.622146606445312,78.22480010986328
2016-05-31,14.881999969482422,8.240320205688477,25.53236198425293,80.4178237915039
2016-06-01,14.637332916259766,8.008197784423828,24.66713523864746,80.3555908203125
2016-06-02,14.597332954406738,8.069281578063965,24.699785232543945,80.73664855957031
2016-06-03,14.599332809448242,7.965441703796387,24.16105079650879,80.48780822753906
2016-06-06,14.711999893188477,8.050956726074219,24.47939682006836,82.07423400878906
2016-06-07,15.489333152770996,8.173127174377441,24.675291061401367,82.03534698486328
2016-06-08,15.701333045959473,8.160911560058594,24.443832397460938,82.15977478027344
2016-06-09,15.290666580200195,8.099824905395508,24.270240783691406,81.26546478271484
2016-06-10,14.586000442504883,8.002091407775879,24.022247314453125,80.2544937133789
2016-06-13,14.524666786193848,7.928787708282471,24.03878402709961,79.08023834228516
2016-06-14,14.330666542053223,7.843270301818848,23.832120895385742,78.6058578491211
2016-06-15,14.513333320617676,7.947112560272217,23.856922149658203,79.69459533691406
2016-06-16,14.528667449951172,8.014307022094727,23.989187240600586,79.31352996826172
2016-06-17,14.364666938781738,8.099824905395508,24.16277503967285,80.28560638427734
2016-06-20,14.646666526794434,8.197561264038086,24.509960174560547,82.27642822265625
2016-06-21,14.640666961669922,8.075390815734863,24.394235610961914,83.30292510986328
2016-06-22,13.11066722869873,8.050956726074219,24.23717498779297,82.82078552246094
2016-06-23,13.09333324432373,8.185342788696289,24.650503158569336,85.50372314453125
2016-06-24,12.876667022705078,7.647798538208008,23.435327529907227,80.84552001953125
2016-06-27,13.236666679382324,7.42789363861084,22.74095344543457,77.96818542480469
2016-06-28,13.452667236328125,7.568387508392334,22.93107795715332,77.64935302734375
2016-06-29,14.012666702270508,7.666125297546387,23.286535263061523,78.94802856445312
2016-06-30,14.152000427246094,7.678337574005127,23.393993377685547,77.75821685791016
2016-07-01,14.433333396911621,7.769968032836914,23.881717681884766,77.48603820800781
2016-07-05,14.26533317565918,7.574496746063232,23.286535263061523,77.1282958984375
2016-07-06,14.295999526977539,7.678337574005127,23.476665496826172,77.59490966796875
2016-07-07,14.395999908447266,7.788294315338135,23.757722854614258,78.22480010986328
2016-07-08,14.45199966430664,7.9959797859191895,24.518232345581055,79.37574005126953
2016-07-11,14.985333442687988,8.105934143066406,24.90675926208496,82.16755676269531
2016-07-12,14.976667404174805,8.215885162353516,25.29528045654297,82.85189819335938
2016-07-13,14.835332870483398,8.234209060668945,25.320077896118164,83.87838745117188
2016-07-14,14.768667221069336,8.30140495300293,25.427541732788086,83.97172546386719
2016-07-15,14.69333267211914,8.289185523986816,25.435810089111328,84.62496185302734
2016-07-18,15.083333015441895,8.338054656982422,25.518468856811523,84.77271270751953
2016-07-19,15.017333030700684,8.338054656982422,25.83259391784668,84.42276000976562
2016-07-20,15.223999977111816,8.39302921295166,26.03099250793457,84.99822998046875
2016-07-21,14.699999809265137,8.502985000610352,26.477375030517578,84.65605926513672
2016-07-22,14.817999839782715,8.45411491394043,26.584842681884766,85.29373931884766
2016-07-25,15.333999633789062,8.44800853729248,26.50217628479004,85.29373931884766
2016-07-26,15.300666809082031,8.559165954589844,26.576576232910156,85.23151397705078
2016-07-27,15.232666969299316,8.546813011169434,26.469114303588867,85.98587036132812
2016-07-28,15.37399959564209,7.848989486694336,25.617664337158203,86.13360595703125
2016-07-29,15.652667045593262,7.818111896514893,26.072324752807617,86.7868423461914
2016-08-01,15.333999633789062,7.706953048706055,25.873929977416992,86.4991226196289
2016-08-02,15.146666526794434,7.373479843139648,24.741426467895508,85.51925659179688
2016-08-03,15.052666664123535,7.490814685821533,24.997682571411133,85.5970230102539
2016-08-04,15.37399959564209,7.459935665130615,25.080352783203125,87.3389892578125
2016-08-05,15.335332870483398,7.527866363525391,25.46060562133789,90.17744445800781
2016-08-08,15.077333450317383,7.52169132232666,25.526737213134766,91.3050537109375
2016-08-09,15.272000312805176,7.6019721031188965,25.683801651000977,91.31282043457031
2016-08-10,15.043333053588867,7.5649189949035645,25.83259391784668,90.94731903076172
2016-08-11,14.994000434875488,7.6019721031188965,26.245922088623047,91.58502197265625
2016-08-12,15.040666580200195,7.614321708679199,26.097122192382812,91.60055541992188
2016-08-15,15.03933334350586,7.676076889038086,26.336851119995117,91.437255859375
2016-08-16,14.907333374023438,7.620497226715088,26.21285057067871,91.2039566040039
2016-08-17,14.88266658782959,7.651373386383057,26.328584671020508,92.69706726074219
2016-08-18,14.900667190551758,7.614321708679199,26.080585479736328,92.49488067626953
2016-08-19,15.0,7.651373386383057,26.31205177307129,93.02368927001953
2016-08-22,14.862000465393066,7.632848262786865,26.345115661621094,93.77023315429688
2016-08-23,14.989333152770996,7.669902324676514,26.369915008544922,93.16366577148438
2016-08-24,14.841333389282227,7.595794677734375,26.270715713500977,94.01908874511719
2016-08-25,14.730667114257812,7.700778007507324,26.072324752807617,93.5447006225586
2016-08-26,14.666000366210938,7.645197868347168,26.064056396484375,92.24601745605469
2016-08-29,14.346667289733887,7.700778007507324,26.295516967773438,93.5835952758789
2016-08-30,14.089332580566406,7.750182151794434,26.17978858947754,94.28347778320312
2016-08-31,14.133999824523926,7.781061172485352,26.386442184448242,93.80912017822266
2016-09-01,13.38466739654541,7.682252407073975,26.287248611450195,94.11239624023438
2016-09-02,13.185333251953125,7.719304084777832,26.584842681884766,94.93671417236328
2016-09-06,13.522000312805176,7.824288845062256,26.551774978637695,93.8402328491211
2016-09-07,13.447333335876465,7.842813491821289,26.677255630493164,93.89463806152344
2016-09-08,13.157333374023438,7.861339092254639,26.52667808532715,94.1046371459961
2016-09-09,12.964667320251465,7.645197868347168,25.497732162475586,92.2771224975586
2016-09-12,13.220000267028809,7.842813491821289,26.083316802978516,93.59138488769531
2016-09-13,13.069999694824219,7.645197868347168,25.882545471191406,92.39376068115234
2016-09-14,13.093999862670898,7.496988773345947,25.69013786315918,91.33616638183594
2016-09-15,13.361332893371582,7.478461742401123,26.033126831054688,91.89607238769531
2016-09-16,13.69333267211914,7.478461742401123,25.907636642456055,89.14315032958984
2016-09-19,13.755999565124512,7.478461742401123,26.53504180908203,89.48534393310547
2016-09-20,13.642666816711426,7.410531520843506,26.47648811340332,90.56627655029297
2016-09-21,13.6813325881958,7.466111660003662,26.86129379272461,92.89147186279297
2016-09-22,13.76200008392334,7.52169132232666,27.09552574157715,93.94131469726562
2016-09-23,13.829999923706055,7.5155158042907715,26.869659423828125,91.49947357177734
2016-09-26,13.932666778564453,7.416708946228027,26.601966857910156,91.06396484375
2016-09-27,13.720666885375977,7.398179531097412,26.434654235839844,92.01272583007812
2016-09-28,13.751333236694336,7.466111660003662,26.685623168945312,92.86693572998047
2016-09-29,13.380000114440918,7.39200496673584,26.334272384643555,91.57218933105469
2016-09-30,13.60200023651123,7.453760623931885,26.576871871948242,91.62744903564453
2016-10-03,14.24666690826416,7.472288131713867,26.802736282348633,90.9958724975586
2016-10-04,14.093999862670898,7.534040927886963,26.911483764648438,91.05113983154297
2016-10-05,13.897333145141602,7.706953048706055,27.33812141418457,92.4248275756836
2016-10-06,13.399999618530273,7.651373386383057,27.2126407623291,91.92745971679688
2016-10-07,13.107333183288574,7.589620113372803,27.0537052154541,91.49325561523438
2016-10-10,13.396666526794434,7.484637260437012,26.894758224487305,91.91166687011719
2016-10-11,13.34000015258789,7.404356002807617,26.677255630493164,91.04322814941406
2016-10-12,13.434000015258789,7.385829448699951,26.5015811920166,90.90902709960938
2016-10-13,13.349332809448242,7.354954719543457,26.359371185302734,90.54585266113281
2016-10-14,13.100666999816895,7.354954719543457,26.660526275634766,90.86166381835938
2016-10-17,12.93066692352295,7.336425304412842,26.401193618774414,91.13008880615234
2016-10-18,13.273332595825195,7.342601299285889,26.267353057861328,90.830078125
2016-10-19,13.570667266845703,7.416708946228027,26.643796920776367,90.70375061035156
2016-10-20,13.273332595825195,7.39200496673584,26.560144424438477,91.69062042236328
2016-10-21,13.339332580566406,7.422884464263916,26.802736282348633,91.00376892089844
2016-10-24,13.517333030700684,7.527866363525391,27.589086532592773,91.14586639404297
2016-10-25,13.489333152770996,7.409070014953613,26.434654235839844,90.98798370361328
2016-10-26,13.482666969299316,7.427828788757324,26.417926788330078,91.18534088134766
2016-10-27,13.600666999816895,7.340295791625977,26.20879364013672,90.67218017578125
2016-10-28,13.33133316040039,7.327789783477783,26.200429916381836,90.64059448242188
2016-10-31,13.182000160217285,7.340295791625977,26.434654235839844,91.31165313720703
2016-11-01,12.719332695007324,7.259013652801514,26.334272384643555,90.57743835449219
2016-11-02,12.534667015075684,7.127712249755859,26.309181213378906,89.51164245605469
2016-11-03,12.494667053222656,7.096451282501221,25.991294860839844,89.34585571289062
2016-11-04,12.704000473022461,7.090199947357178,26.066585540771484,87.2853012084961
2016-11-07,12.880666732788086,7.2402567863464355,26.786008834838867,88.80110168457031
2016-11-08,12.996000289916992,7.177729606628418,26.543405532836914,89.85112762451172
2016-11-09,12.670666694641113,7.2402567863464355,25.899274826049805,88.27214050292969
2016-11-10,12.356666564941406,7.465342044830322,27.379945755004883,87.52214050292969
2016-11-11,12.570667266845703,7.677923679351807,28.459083557128906,88.38267517089844
2016-11-14,12.096667289733887,7.540370464324951,27.840049743652344,88.24845886230469
2016-11-15,12.251333236694336,7.527866363525391,27.965526580810547,88.80900573730469
2016-11-16,12.26200008392334,7.5028557777404785,27.79822540283203,88.87216186523438
2016-11-17,12.577333450317383,7.42157506942749,27.957164764404297,89.40109252929688
2016-11-18,12.334667205810547,7.352797985076904,27.605817794799805,90.03269958496094
2016-11-21,12.3013334274292,7.37155818939209,27.614177703857422,90.40375518798828
2016-11-22,12.744667053222656,7.434080123901367,28.28342056274414,89.82743072509766
2016-11-23,12.87600040435791,7.440331935882568,28.325241088867188,90.40375518798828
2016-11-25,13.109999656677246,7.527866363525391,28.651491165161133,93.00115203857422
2016-11-28,13.074666976928711,7.452836513519287,28.484180450439453,92.88273620605469
2016-11-29,12.637999534606934,7.452836513519287,28.919189453125,93.3958969116211
2016-11-30,12.626667022705078,7.477846145629883,28.88572120666504,93.57747650146484
2016-12-01,12.125332832336426,7.77170991897583,30.47515296936035,92.97747039794922
2016-12-02,12.097999572753906,7.6529130935668945,29.621875762939453,92.23536682128906
2016-12-05,12.453332901000977,7.777961254119873,29.54576873779297,92.81169128417969
2016-12-06,12.390000343322754,7.852989673614502,29.655702590942383,93.0643081665039
2016-12-07,12.876667022705078,8.165609359741211,30.69580078125,95.89067077636719
2016-12-08,12.81933307647705,8.1468505859375,30.797277450561523,96.95646667480469
2016-12-09,12.812000274658203,8.234384536743164,31.84584617614746,97.09068298339844
2016-12-12,12.828666687011719,8.01555347442627,31.372297286987305,96.20645904541016
2016-12-13,13.210000038146973,7.98429012298584,31.592172622680664,97.1617202758789
2016-12-14,13.246000289916992,7.834233283996582,30.399845123291016,95.57486724853516
2016-12-15,13.17199993133545,7.865493297576904,30.645071029663086,96.30120086669922
2016-12-16,13.499333381652832,7.896755695343018,30.7550048828125,95.52751159667969
2016-12-19,13.51533317565918,7.915513038635254,30.780372619628906,96.190673828125
2016-12-20,13.919333457946777,7.990541458129883,30.95794677734375,96.05644989013672
2016-12-21,13.846667289733887,7.9030070304870605,30.797277450561523,95.61434936523438
2016-12-22,13.896666526794434,7.752950668334961,30.17998504638672,95.25909423828125
2016-12-23,14.22266674041748,7.790466785430908,30.17998504638672,95.44856262207031
2016-12-27,14.635333061218262,7.746697902679443,30.053146362304688,94.25643157958984
2016-12-28,14.649333000183105,7.6591668128967285,29.72335433959961,93.49063873291016
2016-12-29,14.312000274658203,7.6466593742370605,29.714893341064453,92.4011459350586
2016-12-30,14.246000289916992,7.58413553237915,29.46121597290039,92.5274658203125
2017-01-03,14.465999603271484,7.871748447418213,29.72335433959961,93.59326934814453
2017-01-04,15.13266658782959,8.234384536743164,31.363849639892578,95.6775131225586
2017-01-05,15.116666793823242,7.98429012298584,30.77191925048828,95.08540344238281
2017-01-06,15.267333030700684,7.978037357330322,30.433670043945312,94.84063720703125
2017-01-09,15.41866683959961,7.896755695343018,30.450580596923828,94.53275299072266
2017-01-10,15.324666976928711,8.034306526184082,31.583698272705078,94.54854583740234
2017-01-11,15.315333366394043,7.92176628112793,32.0910758972168,94.6669692993164
2017-01-12,15.305999755859375,7.871748447418213,31.718994140625,94.45380401611328
2017-01-13,15.850000381469727,7.896755695343018,31.575254440307617,94.58802795410156
2017-01-17,15.70533275604248,7.884249687194824,31.549877166748047,93.48274230957031
2017-01-18,15.890666961669922,7.884249687194824,31.6851806640625,93.78275299072266
2017-01-19,16.250667572021484,7.8969573974609375,31.541419982910156,94.19327545166016
2017-01-20,16.315332412719727,7.852486610412598,31.296192169189453,93.88536834716797
2017-01-23,16.594667434692383,7.820720195770264,30.991783142089844,93.38801574707031
2017-01-24,16.974000930786133,8.011313438415527,31.287744522094727,92.87484741210938
2017-01-25,16.96466636657715,8.125670433044434,32.3701171875,93.99589538574219
2017-01-26,16.833999633789062,7.858838081359863,31.727458953857422,93.93275451660156
2017-01-27,16.863332748413086,7.9350786209106445,31.296192169189453,92.12483978271484
2017-01-30,16.708667755126953,7.858838081359863,30.721174240112305,91.63534545898438
2017-01-31,16.795333862304688,7.852486610412598,30.95794677734375,91.38270568847656
2017-02-01,16.615999221801758,7.827073574066162,30.56049919128418,90.9958724975586
2017-02-02,16.770000457763672,7.801661968231201,30.21380615234375,90.4195327758789
2017-02-03,16.755332946777344,7.979549407958984,30.721174240112305,90.88534545898438
2017-02-06,17.184667587280273,7.954135894775391,31.143985748291016,89.45636749267578
2017-02-07,17.165332794189453,7.839778423309326,29.681068420410156,89.24322509765625
2017-02-08,17.472000122070312,7.865193843841553,29.714893341064453,89.42479705810547
2017-02-09,17.946666717529297,7.865193843841553,29.664155960083008,88.3589859008789
2017-02-10,17.948667526245117,7.94778299331665,29.740266799926758,89.12479400634766
2017-02-13,18.706666946411133,7.979549407958984,30.036231994628906,90.10375213623047
2017-02-14,18.73200035095215,8.036725044250488,31.49068260192871,90.37217712402344
2017-02-15,18.650667190551758,8.02402400970459,31.35538101196289,89.69322967529297
2017-02-16,17.93000030517578,7.9668426513671875,31.313108444213867,89.48794555664062
2017-02-17,18.148666381835938,7.992254257202148,31.473770141601562,89.76426696777344
2017-02-21,18.492666244506836,8.062141418457031,31.972694396972656,90.23796844482422
2017-02-22,18.233999252319336,8.049433708190918,31.998058319091797,90.31690979003906
2017-02-23,17.06599998474121,7.979549407958984,31.499143600463867,90.4668960571289
2017-02-24,17.133333206176758,7.922369003295898,31.20318603515625,89.81953430175781
2017-02-27,16.415332794189453,8.043081283569336,31.51605987548828,90.19059753417969
2017-02-28,16.666000366210938,7.9604878425598145,31.152435302734375,89.33006286621094
2017-03-01,16.667999267578125,8.062141418457031,31.65135383605957,90.58534240722656
2017-03-02,16.698667526245117,8.043081283569336,31.930404663085938,89.51953887939453
2017-03-03,16.771333694458008,8.036725044250488,32.32784652709961,89.48006439208984
2017-03-06,16.747333526611328,7.954135894775391,32.057254791259766,89.14058685302734
2017-03-07,16.57266616821289,7.916017055511475,31.727458953857422,88.93531799316406
2017-03-08,16.45800018310547,7.9604878425598145,31.838512420654297,88.26426696777344
2017-03-09,16.32666778564453,7.941429138183594,31.46263313293457,88.57215118408203
2017-03-10,16.246000289916992,7.9604878425598145,31.46263313293457,88.94320678710938
2017-03-13,16.411333084106445,7.9668426513671875,31.49679946899414,89.52742767333984
2017-03-14,17.200000762939453,7.973196506500244,31.573686599731445,88.49320983886719
2017-03-15,17.048667907714844,8.036725044250488,31.684741973876953,89.40109252929688
2017-03-16,17.469999313354492,8.068490028381348,31.676197052001953,89.40109252929688
2017-03-17,17.433332443237305,7.928722858428955,31.035499572753906,88.58795166015625
2017-03-20,17.461332321166992,7.801661968231201,30.505857467651367,88.42214965820312
2017-03-21,16.711999893188477,7.445885181427002,29.51490592956543,87.94055938720703
2017-03-22,17.000667572021484,7.477649688720703,29.378231048583984,87.49845123291016
2017-03-23,16.985332489013672,7.414120674133301,29.267169952392578,87.24581909179688
2017-03-24,17.54400062561035,7.382353782653809,29.523448944091797,87.91688537597656
2017-03-27,18.014667510986328,7.280703067779541,29.651586532592773,88.208984375
2017-03-28,18.496667861938477,7.401411533355713,30.377716064453125,88.745849609375
2017-03-29,18.492000579833984,7.420472145080566,30.36063575744629,88.59076690673828
2017-03-30,18.527999877929688,7.420472145080566,30.249574661254883,88.43807983398438
2017-03-31,18.553333282470703,7.3950581550598145,30.20686149597168,87.2809829711914
2017-04-03,19.90133285522461,7.2679972648620605,29.19028663635254,87.20063018798828
2017-04-04,20.246667861938477,7.2235260009765625,29.275705337524414,86.79082489013672
2017-04-05,19.666667938232422,7.153639793395996,29.045059204101562,85.2881851196289
2017-04-06,19.913333892822266,7.159993648529053,29.181747436523438,84.77392578125
2017-04-07,20.16933250427246,7.134580612182617,28.797321319580078,85.10338592529297
2017-04-10,20.826000213623047,7.147286415100098,29.019432067871094,85.15962982177734
2017-04-11,20.58066749572754,7.166346549987793,28.97671890258789,85.49710083007812
2017-04-12,19.78933334350586,7.134580612182617,28.993804931640625,84.7257080078125
2017-04-13,20.266666412353516,7.058341026306152,28.523962020874023,83.71324157714844
2017-04-17,20.09600067138672,7.166346549987793,28.959636688232422,85.27214050292969
2017-04-18,20.016666412353516,7.172783851623535,28.780237197875977,84.62926483154297
2017-04-19,20.368000030517578,7.204978942871094,28.86566925048828,84.06680297851562
2017-04-20,20.167333602905273,7.385263442993164,29.130491256713867,85.1756820678711
2017-04-21,20.373332977294922,7.3015594482421875,28.831497192382812,85.64175415039062
2017-04-24,20.53533363342285,7.359508037567139,28.968177795410156,85.97119903564453
2017-04-25,20.91933250427246,7.391702175140381,29.036521911621094,87.36133575439453
2017-04-26,20.67799949645996,7.468967437744141,29.36968231201172,88.31755828857422
2017-04-27,20.575332641601562,7.385263442993164,29.506362915039062,87.915771484375
2017-04-28,20.937999725341797,7.385263442993164,29.591796875,86.8952865600586
2017-05-01,21.52199935913086,7.3530683517456055,29.215911865234375,87.02386474609375
2017-05-02,21.25933265686035,7.03113317489624,28.361648559570312,87.7791748046875
2017-05-03,20.73466682434082,7.127713203430176,28.60084342956543,87.48187255859375
2017-05-04,19.69733238220215,7.082642555236816,28.318933486938477,87.71488952636719
2017-05-05,20.55666732788086,7.172783851623535,28.84858512878418,88.31755828857422
2017-05-08,20.479333877563477,7.166346549987793,29.019432067871094,88.54253387451172
2017-05-09,21.417333602905273,7.185661792755127,29.267169952392578,87.15240478515625
2017-05-10,21.681333541870117,7.108397483825684,29.241535186767578,85.02301788330078
2017-05-11,21.540000915527344,7.089079856872559,29.139026641845703,85.85066986083984
2017-05-12,21.65399932861328,7.03113317489624,28.72043800354004,85.5453109741211
2017-05-15,21.058666229248047,7.044008731842041,28.89129066467285,85.50514221191406
2017-05-16,21.134000778198242,7.044008731842041,28.54958724975586,85.91495513916016
2017-05-17,20.407333374023438,6.9281110763549805,27.695310592651367,85.00694274902344
2017-05-18,20.87066650390625,6.947428226470947,27.738035202026367,85.79442596435547
2017-05-19,20.722000122070312,6.998937606811523,27.951595306396484,86.4292221069336
2017-05-22,20.690000534057617,7.147031784057617,28.12244987487793,86.3810043334961
2017-05-23,20.257333755493164,7.114835262298584,28.378732681274414,86.8470687866211
2017-05-24,20.681333541870117,7.056888103485107,28.361648559570312,86.23637390136719
2017-05-25,21.121999740600586,6.992499351501465,27.84908676147461,86.22029113769531
2017-05-26,21.676000595092773,7.037570476531982,28.250591278076172,86.05958557128906
2017-05-30,22.34000015258789,7.134152412414551,28.6435546875,86.68636322021484
2017-05-31,22.733999252319336,7.15990686416626,28.985267639160156,86.41315460205078
2017-06-01,22.691333770751953,7.346631050109863,29.412399291992188,87.10419464111328
2017-06-02,22.656667709350586,7.3079986572265625,29.429487228393555,87.88363647460938
