Date,Close
2016-01-04,26.85259246826172
2016-01-05,26.143177032470703
2016-01-06,25.208053588867188
2016-01-07,24.17619514465332
2016-01-08,23.80537223815918
2016-01-11,24.385791778564453
2016-01-12,24.426097869873047
2016-01-13,24.579265594482422
2016-01-14,24.426097869873047
2016-01-15,23.837610244750977
2016-01-19,23.700572967529297
2016-01-20,23.716693878173828
2016-01-21,23.821491241455078
2016-01-22,23.603836059570312
2016-01-25,23.56353187561035
2016-01-26,23.90210723876953
2016-01-27,23.547405242919922
2016-01-28,23.394241333007812
2016-01-29,23.894044876098633
2016-02-01,24.272939682006836
2016-02-02,23.90210723876953
2016-02-03,23.313621520996094
2016-02-04,23.087902069091797
2016-02-05,23.007286071777344
2016-02-08,23.12015151977539
2016-02-09,22.46717643737793
2016-02-10,22.338193893432617
2016-02-11,21.68521499633789
2016-02-12,22.338193893432617
2016-02-16,23.039539337158203
2016-02-17,23.595775604248047
2016-02-18,23.402299880981445
2016-02-19,23.200767517089844
2016-02-22,23.885984420776367
2016-02-23,23.6844482421875
2016-02-24,23.249135971069336
2016-02-25,23.781190872192383
2016-02-26,23.885984420776367
2016-02-29,23.732820510864258
2016-03-01,24.19232177734375
2016-03-02,24.305177688598633
2016-03-03,25.04682731628418
2016-03-04,25.28866958618164
2016-03-07,25.46601676940918
2016-03-08,24.732433319091797
2016-03-09,24.928335189819336
2016-03-10,25.156885147094727
2016-03-11,25.516036987304688
2016-03-14,25.450740814208984
2016-03-15,25.344619750976562
2016-03-16,25.867021560668945
2016-03-17,26.087406158447266
2016-03-18,26.087406158447266
2016-03-21,26.18536376953125
2016-03-22,26.038434982299805
2016-03-23,25.55685043334961
2016-03-24,25.271156311035156
2016-03-28,25.320131301879883
2016-03-29,25.458900451660156
2016-03-30,25.295644760131836
2016-03-31,25.654800415039062
2016-04-01,24.871192932128906
2016-04-04,24.405935287475586
2016-04-05,24.16105079650879
2016-04-06,24.43857765197754
2016-04-07,24.014131546020508
2016-04-08,23.97332000732422
2016-04-11,24.10391616821289
2016-04-12,24.25084114074707
2016-04-13,25.124235153198242
2016-04-14,25.075260162353516
2016-04-15,24.944660186767578
2016-04-18,25.55685043334961
2016-04-19,26.095571517944336
2016-04-20,26.275146484375
2016-04-21,26.658790588378906
2016-04-22,26.266983032226562
2016-04-25,26.079246520996094
2016-04-26,26.275146484375
2016-04-27,26.25066375732422
2016-04-28,26.479206085205078
2016-04-29,25.956809997558594
2016-05-02,25.91600227355957
2016-05-03,25.507869720458984
2016-05-04,24.969146728515625
2016-05-05,24.928335189819336
2016-05-06,25.271156311035156
2016-05-09,25.124235153198242
2016-05-10,25.589494705200195
2016-05-11,25.369108200073242
2016-05-12,25.450740814208984
2016-05-13,24.912010192871094
2016-05-16,25.034448623657227
2016-05-17,25.00179672241211
2016-05-18,25.099746704101562
2016-05-19,24.74875831604004
2016-05-20,24.952816009521484
2016-05-23,24.969146728515625
2016-05-24,25.344619750976562
2016-05-25,25.83437728881836
2016-05-26,25.5405216217041
2016-05-27,25.622146606445312
2016-05-31,25.53236198425293
2016-06-01,24.66713523864746
2016-06-02,24.699785232543945
2016-06-03,24.16105079650879
2016-06-06,24.47939682006836
2016-06-07,24.675291061401367
2016-06-08,24.443832397460938
2016-06-09,24.270240783691406
2016-06-10,24.022247314453125
2016-06-13,24.03878402709961
2016-06-14,23.832120895385742
2016-06-15,23.856922149658203
2016-06-16,23.989187240600586
2016-06-17,24.16277503967285
2016-06-20,24.509960174560547
2016-06-21,24.394235610961914
2016-06-22,24.23717498779297
2016-06-23,24.650503158569336
2016-06-24,23.435327529907227
2016-06-27,22.74095344543457
2016-06-28,22.93107795715332
2016-06-29,23.286535263061523
2016-06-30,23.393993377685547
2016-07-01,23.881717681884766
2016-07-05,23.286535263061523
2016-07-06,23.476665496826172
2016-07-07,23.757722854614258
2016-07-08,24.518232345581055
2016-07-11,24.90675926208496
2016-07-12,25.29528045654297
2016-07-13,25.320077896118164
2016-07-14,25.427541732788086
2016-07-15,25.435810089111328
2016-07-18,25.518468856811523
2016-07-19,25.83259391784668
2016-07-20,26.03099250793457
2016-07-21,26.477375030517578
2016-07-22,26.584842681884766
2016-07-25,26.50217628479004
2016-07-26,26.576576232910156
2016-07-27,26.469114303588867
2016-07-28,25.617664337158203
2016-07-29,26.072324752807617
2016-08-01,25.873929977416992
2016-08-02,24.741426467895508
2016-08-03,24.997682571411133
2016-08-04,25.080352783203125
2016-08-05,25.46060562133789
2016-08-08,25.526737213134766
2016-08-09,25.683801651000977
2016-08-10,25.83259391784668
2016-08-11,26.245922088623047
2016-08-12,26.097122192382812
2016-08-15,26.336851119995117
2016-08-16,26.21285057067871
2016-08-17,26.328584671020508
2016-08-18,26.080585479736328
2016-08-19,26.31205177307129
2016-08-22,26.345115661621094
2016-08-23,26.369915008544922
2016-08-24,26.270715713500977
2016-08-25,26.072324752807617
2016-08-26,26.064056396484375
2016-08-29,26.295516967773438
2016-08-30,26.17978858947754
2016-08-31,26.386442184448242
2016-09-01,26.287248611450195
2016-09-02,26.584842681884766
2016-09-06,26.551774978637695
2016-09-07,26.677255630493164
2016-09-08,26.52667808532715
2016-09-09,25.497732162475586
2016-09-12,26.083316802978516
2016-09-13,25.882545471191406
2016-09-14,25.69013786315918
2016-09-15,26.033126831054688
2016-09-16,25.907636642456055
2016-09-19,26.53504180908203
2016-09-20,26.47648811340332
2016-09-21,26.86129379272461
2016-09-22,27.09552574157715
2016-09-23,26.869659423828125
2016-09-26,26.601966857910156
2016-09-27,26.434654235839844
2016-09-28,26.685623168945312
2016-09-29,26.334272384643555
2016-09-30,26.576871871948242
2016-10-03,26.802736282348633
2016-10-04,26.911483764648438
2016-10-05,27.33812141418457
2016-10-06,27.2126407623291
2016-10-07,27.0537052154541
2016-10-10,26.894758224487305
2016-10-11,26.677255630493164
2016-10-12,26.5015811920166
2016-10-13,26.359371185302734
2016-10-14,26.660526275634766
2016-10-17,26.401193618774414
2016-10-18,26.267353057861328
2016-10-19,26.643796920776367
2016-10-20,26.560144424438477
2016-10-21,26.802736282348633
2016-10-24,27.589086532592773
2016-10-25,26.434654235839844
2016-10-26,26.417926788330078
2016-10-27,26.20879364013672
2016-10-28,26.200429916381836
2016-10-31,26.434654235839844
2016-11-01,26.334272384643555
2016-11-02,26.309181213378906
2016-11-03,25.991294860839844
2016-11-04,26.066585540771484
2016-11-07,26.786008834838867
2016-11-08,26.543405532836914
2016-11-09,25.899274826049805
2016-11-10,27.379945755004883
2016-11-11,28.459083557128906
2016-11-14,27.840049743652344
2016-11-15,27.965526580810547
2016-11-16,27.79822540283203
2016-11-17,27.957164764404297
2016-11-18,27.605817794799805
2016-11-21,27.614177703857422
2016-11-22,28.28342056274414
2016-11-23,28.325241088867188
2016-11-25,28.651491165161133
2016-11-28,28.484180450439453
2016-11-29,28.919189453125
2016-11-30,28.88572120666504
2016-12-01,30.47515296936035
2016-12-02,29.621875762939453
2016-12-05,29.54576873779297
2016-12-06,29.655702590942383
2016-12-07,30.69580078125
2016-12-08,30.797277450561523
2016-12-09,31.84584617614746
2016-12-12,31.372297286987305
2016-12-13,31.592172622680664
2016-12-14,30.399845123291016
2016-12-15,30.645071029663086
2016-12-16,30.7550048828125
2016-12-19,30.780372619628906
2016-12-20,30.95794677734375
2016-12-21,30.797277450561523
2016-12-22,30.17998504638672
2016-12-23,30.17998504638672
2016-12-27,30.053146362304688
2016-12-28,29.72335433959961
2016-12-29,29.714893341064453
2016-12-30,29.46121597290039
2017-01-03,29.72335433959961
2017-01-04,31.363849639892578
2017-01-05,30.77191925048828
2017-01-06,30.433670043945312
2017-01-09,30.450580596923828
2017-01-10,31.583698272705078
2017-01-11,32.0910758972168
2017-01-12,31.718994140625
2017-01-13,31.575254440307617
2017-01-17,31.549877166748047
2017-01-18,31.6851806640625
2017-01-19,31.541419982910156
2017-01-20,31.296192169189453
2017-01-23,30.991783142089844
2017-01-24,31.287744522094727
2017-01-25,32.3701171875
2017-01-26,31.727458953857422
2017-01-27,31.296192169189453
2017-01-30,30.721174240112305
2017-01-31,30.95794677734375
2017-02-01,30.56049919128418
2017-02-02,30.21380615234375
2017-02-03,30.721174240112305
2017-02-06,31.143985748291016
2017-02-07,29.681068420410156
2017-02-08,29.714893341064453
2017-02-09,29.664155960083008
2017-02-10,29.740266799926758
2017-02-13,30.036231994628906
2017-02-14,31.49068260192871
2017-02-15,31.35538101196289
2017-02-16,31.313108444213867
2017-02-17,31.473770141601562
2017-02-21,31.972694396972656
2017-02-22,31.998058319091797
2017-02-23,31.499143600463867
2017-02-24,31.20318603515625
2017-02-27,31.51605987548828
2017-02-28,31.152435302734375
2017-03-01,31.65135383605957
2017-03-02,31.930404663085938
2017-03-03,32.32784652709961
2017-03-06,32.057254791259766
2017-03-07,31.727458953857422
2017-03-08,31.838512420654297
2017-03-09,31.46263313293457
2017-03-10,31.46263313293457
2017-03-13,31.49679946899414
2017-03-14,31.573686599731445
2017-03-15,31.684741973876953
2017-03-16,31.676197052001953
2017-03-17,31.035499572753906
2017-03-20,30.505857467651367
2017-03-21,29.51490592956543
2017-03-22,29.378231048583984
2017-03-23,29.267169952392578
2017-03-24,29.523448944091797
2017-03-27,29.651586532592773
2017-03-28,30.377716064453125
2017-03-29,30.36063575744629
2017-03-30,30.249574661254883
2017-03-31,30.20686149597168
2017-04-03,29.19028663635254
2017-04-04,29.275705337524414
2017-04-05,29.045059204101562
2017-04-06,29.181747436523438
2017-04-07,28.797321319580078
2017-04-10,29.019432067871094
2017-04-11,28.97671890258789
2017-04-12,28.993804931640625
2017-04-13,28.523962020874023
2017-04-17,28.959636688232422
