Date,Close
2016-01-04,23.516817092895508
2016-01-05,23.334697723388672
2016-01-06,22.94767951965332
2016-01-07,22.386125564575195
2016-01-08,21.923233032226562
2016-01-11,22.279891967773438
2016-01-12,22.682077407836914
2016-01-13,22.537899017333984
2016-01-14,22.735198974609375
2016-01-15,22.029468536376953
2016-01-19,22.12053108215332
2016-01-20,21.45273780822754
2016-01-21,20.959489822387695
2016-01-22,21.794221878051758
2016-01-25,21.156784057617188
2016-01-26,21.149202346801758
2016-01-27,20.944311141967773
2016-01-28,20.754594802856445
2016-01-29,20.504180908203125
2016-02-01,21.04296112060547
2016-02-02,20.96707534790039
2016-02-03,20.2158145904541
2016-02-04,20.291702270507812
2016-02-05,19.73773765563965
2016-02-08,19.616317749023438
2016-02-09,19.21412467956543
2016-02-10,19.221717834472656
2016-02-11,18.857467651367188
2016-02-12,19.077533721923828
2016-02-16,19.677030563354492
2016-02-17,19.91227149963379
2016-02-18,19.919857025146484
2016-02-19,19.677030563354492
2016-02-22,19.813623428344727
2016-02-23,19.43419647216797
2016-02-24,19.350719451904297
2016-02-25,19.45696449279785
2016-02-26,19.79085922241211
2016-02-29,19.510080337524414
2016-03-01,20.26893424987793
2016-03-02,20.572473526000977
2016-03-03,21.073320388793945
2016-03-04,21.270618438720703
2016-03-07,21.149202346801758
2016-03-08,20.90636444091797
2016-03-09,20.982250213623047
2016-03-10,20.97466468811035
2016-03-11,21.422388076782227
2016-03-14,21.202322006225586
2016-03-15,20.97466468811035
2016-03-16,20.800132751464844
2016-03-17,21.005020141601562
2016-03-18,20.92913246154785
2016-03-21,21.005020141601562
2016-03-22,20.936721801757812
2016-03-23,20.519357681274414
2016-03-24,20.25375747680664
2016-03-28,20.71980094909668
2016-03-29,20.918437957763672
2016-03-30,20.589920043945312
2016-03-31,20.88787841796875
2016-04-01,20.085674285888672
2016-04-04,19.99399757385254
2016-04-05,19.581432342529297
2016-04-06,19.909954071044922
2016-04-07,19.619638442993164
2016-04-08,20.16971206665039
2016-04-11,19.971073150634766
2016-04-12,20.780920028686523
2016-04-13,21.30807876586914
2016-04-14,21.31572151184082
2016-04-15,21.04068374633789
2016-04-18,21.300439834594727
2016-04-19,21.774127960205078
2016-04-20,21.69008445739746
2016-04-21,21.575481414794922
2016-04-22,21.888723373413086
2016-04-25,21.91928482055664
2016-04-26,21.934560775756836
2016-04-27,21.751205444335938
2016-04-28,20.803836822509766
2016-04-29,20.59755516052246
2016-05-02,20.712160110473633
2016-05-03,20.444751739501953
2016-05-04,20.223194122314453
2016-05-05,20.345436096191406
2016-05-06,20.95663833618164
2016-05-09,21.109434127807617
2016-05-10,21.583120346069336
2016-05-11,20.97956085205078
2016-05-12,21.094161987304688
2016-05-13,20.078033447265625
2016-05-16,20.727441787719727
2016-05-17,20.513517379760742
2016-05-18,20.47531509399414
2016-05-19,20.31487464904785
2016-05-20,20.47531509399414
2016-05-23,20.35307502746582
2016-05-24,20.65867805480957
2016-05-25,21.086515426635742
2016-05-26,21.201122283935547
2016-05-27,20.757993698120117
2016-05-31,21.376846313476562
2016-06-01,21.162919998168945
2016-06-02,20.842039108276367
2016-06-03,20.712160110473633
2016-06-06,20.765640258789062
2016-06-07,20.84968376159668
2016-06-08,20.895517349243164
2016-06-09,20.54407501220703
2016-06-10,20.16971206665039
2016-06-13,19.810640335083008
2016-06-14,19.558515548706055
2016-06-15,19.894683837890625
2016-06-16,19.83355140686035
2016-06-17,19.82591438293457
2016-06-20,20.07040023803711
2016-06-21,20.177352905273438
2016-06-22,19.810640335083008
2016-06-23,20.345436096191406
2016-06-24,19.306394577026367
2016-06-27,19.0600528717041
2016-06-28,19.414159774780273
2016-06-29,19.637399673461914
2016-06-30,19.498836517333984
2016-07-01,19.337182998657227
2016-07-05,19.12934112548828
2016-07-06,18.84451675415039
2016-07-07,18.92149543762207
2016-07-08,19.3140869140625
2016-07-11,19.845243453979492
2016-07-12,20.0684871673584
2016-07-13,20.23014259338379
2016-07-14,19.960712432861328
